longitude,latitude,timestamp,speed_km/h
130.41819396666665,33.591168525,2023-12-10 20:33:30.233381,4.5
130.4181434333333,33.591211987499996,2023-12-10 20:33:35.233381,4.5
130.41809289999998,33.59125545,2023-12-10 20:33:40.233381,4.5
130.41804236666667,33.5912989125,2023-12-10 20:33:45.233381,4.5
130.41799183333333,33.591342374999996,2023-12-10 20:33:50.233381,4.5
130.4179413,33.5913858375,2023-12-10 20:33:55.233381,4.5
130.41789076666666,33.5914293,2023-12-10 20:34:00.233381,4.5
130.41784023333332,33.5914727625,2023-12-10 20:34:05.233381,4.5
130.4177897,33.591516225,2023-12-10 20:34:10.233381,4.5
130.41773916666665,33.5915596875,2023-12-10 20:34:15.233381,4.5
130.41768863333334,33.59160315,2023-12-10 20:34:20.233381,4.5
130.4176381,33.5916466125,2023-12-10 20:34:25.233381,4.5
130.41758756666667,33.591690075,2023-12-10 20:34:30.233381,4.5
130.41753703333333,33.5917335375,2023-12-10 20:34:35.233381,4.5
130.4174865,33.591777,2023-12-10 20:34:40.233381,4.5
130.41743153333334,33.5918185,2023-12-10 20:34:45.233381,4.5
130.41737656666666,33.591860000000004,2023-12-10 20:34:50.233381,4.5
130.4173216,33.5919015,2023-12-10 20:34:55.233381,4.5
130.41726663333333,33.591943,2023-12-10 20:35:00.233381,4.5
130.41721166666667,33.5919845,2023-12-10 20:35:05.233381,4.5
130.4171567,33.592026000000004,2023-12-10 20:35:10.233381,4.5
130.41710173333334,33.5920675,2023-12-10 20:35:15.233381,4.5
130.41704676666666,33.592109,2023-12-10 20:35:20.233381,4.5
130.4169918,33.5921505,2023-12-10 20:35:25.233381,4.5
130.41690895,33.5922133,2023-12-10 20:35:30.233381,4.5
130.4168261,33.5922761,2023-12-10 20:35:35.233381,4.5
130.4167725357143,33.59231680714286,2023-12-10 20:35:40.233381,4.5
130.41671897142857,33.592357514285716,2023-12-10 20:35:45.233381,4.5
130.41666540714286,33.592398221428574,2023-12-10 20:35:50.233381,4.5
130.41661184285715,33.592438928571426,2023-12-10 20:35:55.233381,4.5
130.41655827857144,33.592479635714284,2023-12-10 20:36:00.233381,4.5
130.4165047142857,33.59252034285714,2023-12-10 20:36:05.233381,4.5
130.41645115,33.59256105,2023-12-10 20:36:10.233381,4.5
130.4163975857143,33.59260175714286,2023-12-10 20:36:15.233381,4.5
130.41634402142856,33.59264246428572,2023-12-10 20:36:20.233381,4.5
130.41629045714285,33.592683171428575,2023-12-10 20:36:25.233381,4.5
130.41623689285714,33.59272387857143,2023-12-10 20:36:30.233381,4.5
130.41618332857144,33.592764585714285,2023-12-10 20:36:35.233381,4.5
130.4161297642857,33.59280529285714,2023-12-10 20:36:40.233381,4.5
130.4160762,33.592846,2023-12-10 20:36:45.233381,4.5
130.41615374999998,33.5929187,2023-12-10 20:36:50.233381,4.5
130.4162313,33.5929914,2023-12-10 20:36:55.233381,4.5
130.41615875,33.5930527,2023-12-10 20:37:00.233381,4.5
130.4160862,33.593114,2023-12-10 20:37:05.233381,4.5
130.4159989,33.5930304,2023-12-10 20:37:10.233381,4.5
130.415945575,33.593070125000004,2023-12-10 20:37:15.233381,4.5
130.41589225,33.593109850000005,2023-12-10 20:37:20.233381,4.5
130.415838925,33.593149575,2023-12-10 20:37:25.233381,4.5
130.4157856,33.5931893,2023-12-10 20:37:30.233381,4.5
130.415732275,33.593229025,2023-12-10 20:37:35.233381,4.5
130.41567895,33.59326875,2023-12-10 20:37:40.233381,4.5
130.415625625,33.593308475,2023-12-10 20:37:45.233381,4.5
130.4155723,33.5933482,2023-12-10 20:37:50.233381,4.5
130.415518975,33.593387925,2023-12-10 20:37:55.233381,4.5
130.41546565,33.593427649999995,2023-12-10 20:38:00.233381,4.5
130.415412325,33.593467374999996,2023-12-10 20:38:05.233381,4.5
130.415359,33.5935071,2023-12-10 20:38:10.233381,4.5
130.4153241,33.5933295,2023-12-10 20:38:15.233381,4.5
130.41525579999998,33.5933354,2023-12-10 20:38:20.233381,4.5
130.4151875,33.5933413,2023-12-10 20:38:25.233381,4.5
130.4151192,33.5933472,2023-12-10 20:38:30.233381,4.5
130.4150618827586,33.59333471034483,2023-12-10 20:38:35.233381,4.5
130.41500456551722,33.59332222068965,2023-12-10 20:38:40.233381,4.5
130.41494724827587,33.59330973103448,2023-12-10 20:38:45.233381,4.5
130.41488993103448,33.593297241379304,2023-12-10 20:38:50.233381,4.5
130.4148326137931,33.593284751724134,2023-12-10 20:38:55.233381,4.5
130.4147752965517,33.593272262068965,2023-12-10 20:39:00.233381,4.5
130.41471797931032,33.59325977241379,2023-12-10 20:39:05.233381,4.5
130.41466066206897,33.59324728275862,2023-12-10 20:39:10.233381,4.5
130.41460334482758,33.59323479310345,2023-12-10 20:39:15.233381,4.5
130.4145460275862,33.59322230344827,2023-12-10 20:39:20.233381,4.5
130.4144887103448,33.5932098137931,2023-12-10 20:39:25.233381,4.5
130.41443139310343,33.593197324137925,2023-12-10 20:39:30.233381,4.5
130.41437407586207,33.593184834482756,2023-12-10 20:39:35.233381,4.5
130.41431675862069,33.593172344827586,2023-12-10 20:39:40.233381,4.5
130.4142594413793,33.59315985517241,2023-12-10 20:39:45.233381,4.5
130.41420212413792,33.59314736551724,2023-12-10 20:39:50.233381,4.5
130.41414480689656,33.59313487586207,2023-12-10 20:39:55.233381,4.5
130.41408748965517,33.59312238620689,2023-12-10 20:40:00.233381,4.5
130.4140301724138,33.593109896551724,2023-12-10 20:40:05.233381,4.5
130.4139728551724,33.59309740689655,2023-12-10 20:40:10.233381,4.5
130.41391553793102,33.59308491724138,2023-12-10 20:40:15.233381,4.5
130.41385822068966,33.59307242758621,2023-12-10 20:40:20.233381,4.5
130.41380090344828,33.59305993793103,2023-12-10 20:40:25.233381,4.5
130.4137435862069,33.59304744827586,2023-12-10 20:40:30.233381,4.5
130.4136862689655,33.59303495862069,2023-12-10 20:40:35.233381,4.5
130.41362895172412,33.593022468965515,2023-12-10 20:40:40.233381,4.5
130.41357163448276,33.593009979310345,2023-12-10 20:40:45.233381,4.5
130.41351431724138,33.59299748965517,2023-12-10 20:40:50.233381,4.5
130.413457,33.592985,2023-12-10 20:40:55.233381,4.5
130.41339936666665,33.59304373333333,2023-12-10 20:41:00.233381,4.5
130.41334173333334,33.593102466666664,2023-12-10 20:41:05.233381,4.5
130.4132841,33.5931612,2023-12-10 20:41:10.233381,4.5
130.41322646666666,33.59321993333334,2023-12-10 20:41:15.233381,4.5
130.41316883333334,33.59327866666667,2023-12-10 20:41:20.233381,4.5
130.4130452,33.5934018,2023-12-10 20:41:25.233381,4.5
130.41299027916668,33.593370095833336,2023-12-10 20:41:30.233381,4.5
130.41293535833333,33.59333839166667,2023-12-10 20:41:35.233381,4.5
130.4128804375,33.593306687500004,2023-12-10 20:41:40.233381,4.5
130.41282551666666,33.59327498333334,2023-12-10 20:41:45.233381,4.5
130.41277059583334,33.59324327916667,2023-12-10 20:41:50.233381,4.5
130.41271567500002,33.593211575,2023-12-10 20:41:55.233381,4.5
130.41266075416667,33.59317987083333,2023-12-10 20:42:00.233381,4.5
130.41260583333334,33.593148166666666,2023-12-10 20:42:05.233381,4.5
130.4125509125,33.5931164625,2023-12-10 20:42:10.233381,4.5
130.41249599166667,33.59308475833333,2023-12-10 20:42:15.233381,4.5
130.41244107083332,33.59305305416667,2023-12-10 20:42:20.233381,4.5
130.41238615,33.59302135,2023-12-10 20:42:25.233381,4.5
130.41233122916668,33.592989645833335,2023-12-10 20:42:30.233381,4.5
130.41227630833333,33.59295794166667,2023-12-10 20:42:35.233381,4.5
130.4122213875,33.5929262375,2023-12-10 20:42:40.233381,4.5
130.41216646666666,33.592894533333336,2023-12-10 20:42:45.233381,4.5
130.41211154583334,33.59286282916667,2023-12-10 20:42:50.233381,4.5
130.412056625,33.592831125000004,2023-12-10 20:42:55.233381,4.5
130.41200170416667,33.59279942083333,2023-12-10 20:43:00.233381,4.5
130.41194678333335,33.592767716666664,2023-12-10 20:43:05.233381,4.5
130.4118918625,33.5927360125,2023-12-10 20:43:10.233381,4.5
130.41183694166668,33.59270430833333,2023-12-10 20:43:15.233381,4.5
130.41178202083333,33.592672604166665,2023-12-10 20:43:20.233381,4.5
130.4117271,33.5926409,2023-12-10 20:43:25.233381,4.5
130.41164873333335,33.59260113333333,2023-12-10 20:43:30.233381,4.5
130.41157036666667,33.592561366666665,2023-12-10 20:43:35.233381,4.5
130.411492,33.5925216,2023-12-10 20:43:40.233381,4.5
130.41140585,33.592539099999996,2023-12-10 20:43:45.233381,4.5
130.4113197,33.5925566,2023-12-10 20:43:50.233381,4.5
130.41125905,33.592551792857144,2023-12-10 20:43:55.233381,4.5
130.41119840000002,33.592546985714286,2023-12-10 20:44:00.233381,4.5
130.41113775,33.59254217857143,2023-12-10 20:44:05.233381,4.5
130.4110771,33.59253737142857,2023-12-10 20:44:10.233381,4.5
130.41101645,33.59253256428571,2023-12-10 20:44:15.233381,4.5
130.4109558,33.592527757142854,2023-12-10 20:44:20.233381,4.5
130.41089515,33.59252295,2023-12-10 20:44:25.233381,4.5
130.4108345,33.592518142857145,2023-12-10 20:44:30.233381,4.5
130.41077385,33.59251333571429,2023-12-10 20:44:35.233381,4.5
130.4107132,33.59250852857143,2023-12-10 20:44:40.233381,4.5
130.41065255,33.59250372142857,2023-12-10 20:44:45.233381,4.5
130.4105919,33.59249891428571,2023-12-10 20:44:50.233381,4.5
130.41053125,33.592494107142855,2023-12-10 20:44:55.233381,4.5
130.4104706,33.5924893,2023-12-10 20:45:00.233381,4.5
130.4103767,33.5924781,2023-12-10 20:45:05.233381,4.5
130.4103184153846,33.59245246923077,2023-12-10 20:45:10.233381,4.5
130.41026013076922,33.59242683846154,2023-12-10 20:45:15.233381,4.5
130.41020184615385,33.59240120769231,2023-12-10 20:45:20.233381,4.5
130.41014356153846,33.592375576923075,2023-12-10 20:45:25.233381,4.5
130.41008527692307,33.592349946153846,2023-12-10 20:45:30.233381,4.5
130.41002699230768,33.592324315384616,2023-12-10 20:45:35.233381,4.5
130.40996870769231,33.592298684615386,2023-12-10 20:45:40.233381,4.5
130.40991042307692,33.59227305384616,2023-12-10 20:45:45.233381,4.5
130.40985213846153,33.59224742307693,2023-12-10 20:45:50.233381,4.5
130.40979385384614,33.59222179230769,2023-12-10 20:45:55.233381,4.5
130.40973556923078,33.59219616153846,2023-12-10 20:46:00.233381,4.5
130.40967728461538,33.59217053076923,2023-12-10 20:46:05.233381,4.5
130.4095655,33.5921251,2023-12-10 20:46:10.233381,4.5
130.40949187500001,33.592097775,2023-12-10 20:46:15.233381,4.5
130.40941825,33.592070449999994,2023-12-10 20:46:20.233381,4.5
130.409344625,33.592043125,2023-12-10 20:46:25.233381,4.5
130.409271,33.5920158,2023-12-10 20:46:30.233381,4.5
130.40920543333334,33.59199193333333,2023-12-10 20:46:35.233381,4.5
130.40913986666666,33.59196806666667,2023-12-10 20:46:40.233381,4.5
130.4090743,33.5919442,2023-12-10 20:46:45.233381,4.5
130.40900873333334,33.591920333333334,2023-12-10 20:46:50.233381,4.5
130.4089431666667,33.59189646666667,2023-12-10 20:46:55.233381,4.5
130.4088776,33.5918726,2023-12-10 20:47:00.233381,4.5
130.40881896000002,33.591850300000004,2023-12-10 20:47:05.233381,4.5
130.40876032,33.591828,2023-12-10 20:47:10.233381,4.5
130.40870168,33.5918057,2023-12-10 20:47:15.233381,4.5
130.40864304000002,33.5917834,2023-12-10 20:47:20.233381,4.5
130.4085844,33.5917611,2023-12-10 20:47:25.233381,4.5
130.40852576,33.5917388,2023-12-10 20:47:30.233381,4.5
130.40846712,33.5917165,2023-12-10 20:47:35.233381,4.5
130.40840848000002,33.5916942,2023-12-10 20:47:40.233381,4.5
130.40834984,33.591671899999994,2023-12-10 20:47:45.233381,4.5
130.4082026,33.5916153,2023-12-10 20:47:50.233381,4.5
130.40814495714287,33.59159352857143,2023-12-10 20:47:55.233381,4.5
130.40808731428572,33.59157175714286,2023-12-10 20:48:00.233381,4.5
130.40802967142858,33.59154998571429,2023-12-10 20:48:05.233381,4.5
130.40797202857144,33.59152821428572,2023-12-10 20:48:10.233381,4.5
130.4079143857143,33.591506442857145,2023-12-10 20:48:15.233381,4.5
130.40785674285715,33.591484671428574,2023-12-10 20:48:20.233381,4.5
130.4077991,33.591462899999996,2023-12-10 20:48:25.233381,4.5
130.40774145714286,33.591441128571425,2023-12-10 20:48:30.233381,4.5
130.40768381428572,33.591419357142854,2023-12-10 20:48:35.233381,4.5
130.40762617142857,33.59139758571428,2023-12-10 20:48:40.233381,4.5
130.40756852857143,33.59137581428571,2023-12-10 20:48:45.233381,4.5
130.4075108857143,33.59135404285714,2023-12-10 20:48:50.233381,4.5
130.40745324285714,33.59133227142857,2023-12-10 20:48:55.233381,4.5
130.4073977,33.5912621,2023-12-10 20:49:00.233381,4.5
130.40734248888887,33.59129797222222,2023-12-10 20:49:05.233381,4.5
130.40728727777775,33.59133384444445,2023-12-10 20:49:10.233381,4.5
130.40723206666667,33.59136971666667,2023-12-10 20:49:15.233381,4.5
130.40717685555555,33.59140558888889,2023-12-10 20:49:20.233381,4.5
130.40712164444443,33.59144146111111,2023-12-10 20:49:25.233381,4.5
130.4070664333333,33.59147733333334,2023-12-10 20:49:30.233381,4.5
130.40701122222222,33.59151320555556,2023-12-10 20:49:35.233381,4.5
130.4069560111111,33.59154907777778,2023-12-10 20:49:40.233381,4.5
130.4069008,33.59158495,2023-12-10 20:49:45.233381,4.5
130.40684558888887,33.591620822222225,2023-12-10 20:49:50.233381,4.5
130.40679037777775,33.591656694444445,2023-12-10 20:49:55.233381,4.5
130.40673516666666,33.591692566666666,2023-12-10 20:50:00.233381,4.5
130.40667995555555,33.59172843888889,2023-12-10 20:50:05.233381,4.5
130.40662474444443,33.59176431111111,2023-12-10 20:50:10.233381,4.5
130.4065695333333,33.59180018333333,2023-12-10 20:50:15.233381,4.5
130.40651432222222,33.591836055555554,2023-12-10 20:50:20.233381,4.5
130.4064591111111,33.59187192777778,2023-12-10 20:50:25.233381,4.5
130.4064039,33.5919078,2023-12-10 20:50:30.233381,4.5
130.4063442222222,33.59194465555556,2023-12-10 20:50:35.233381,4.5
130.40628454444445,33.591981511111115,2023-12-10 20:50:40.233381,4.5
130.40622486666666,33.592018366666665,2023-12-10 20:50:45.233381,4.5
130.40616518888888,33.59205522222222,2023-12-10 20:50:50.233381,4.5
130.40610551111112,33.59209207777778,2023-12-10 20:50:55.233381,4.5
130.40604583333334,33.592128933333335,2023-12-10 20:51:00.233381,4.5
130.40598615555555,33.592165788888884,2023-12-10 20:51:05.233381,4.5
130.4059264777778,33.59220264444444,2023-12-10 20:51:10.233381,4.5
130.4058668,33.5922395,2023-12-10 20:51:15.233381,4.5
130.4058037714286,33.59227701428571,2023-12-10 20:51:20.233381,4.5
130.40574074285715,33.59231452857143,2023-12-10 20:51:25.233381,4.5
130.40567771428573,33.592352042857144,2023-12-10 20:51:30.233381,4.5
130.40561468571428,33.59238955714285,2023-12-10 20:51:35.233381,4.5
130.40555165714287,33.59242707142857,2023-12-10 20:51:40.233381,4.5
130.40548862857142,33.59246458571428,2023-12-10 20:51:45.233381,4.5
130.4054256,33.5925021,2023-12-10 20:51:50.233381,4.5
130.4053678857143,33.592531199999996,2023-12-10 20:51:55.233381,4.5
130.40531017142857,33.592560299999995,2023-12-10 20:52:00.233381,4.5
130.40525245714286,33.592589399999994,2023-12-10 20:52:05.233381,4.5
130.40519474285713,33.5926185,2023-12-10 20:52:10.233381,4.5
130.40513702857143,33.5926476,2023-12-10 20:52:15.233381,4.5
130.4050793142857,33.5926767,2023-12-10 20:52:20.233381,4.5
130.4050216,33.5927058,2023-12-10 20:52:25.233381,4.5
130.4049638857143,33.592734899999996,2023-12-10 20:52:30.233381,4.5
130.40490617142856,33.592763999999995,2023-12-10 20:52:35.233381,4.5
130.40484845714286,33.592793099999994,2023-12-10 20:52:40.233381,4.5
130.40479074285713,33.5928222,2023-12-10 20:52:45.233381,4.5
130.40473302857143,33.5928513,2023-12-10 20:52:50.233381,4.5
130.4046753142857,33.5928804,2023-12-10 20:52:55.233381,4.5
130.4046176,33.5929095,2023-12-10 20:53:00.233381,4.5
130.4044537,33.5929153,2023-12-10 20:53:05.233381,4.5
130.40439813157894,33.59288487368421,2023-12-10 20:53:10.233381,4.5
130.4043425631579,33.592854447368424,2023-12-10 20:53:15.233381,4.5
130.40428699473685,33.592824021052635,2023-12-10 20:53:20.233381,4.5
130.4042314263158,33.59279359473685,2023-12-10 20:53:25.233381,4.5
130.40417585789473,33.59276316842105,2023-12-10 20:53:30.233381,4.5
130.4041202894737,33.59273274210526,2023-12-10 20:53:35.233381,4.5
130.40406472105263,33.592702315789474,2023-12-10 20:53:40.233381,4.5
130.40400915263157,33.592671889473685,2023-12-10 20:53:45.233381,4.5
130.4039535842105,33.5926414631579,2023-12-10 20:53:50.233381,4.5
130.40389801578948,33.59261103684211,2023-12-10 20:53:55.233381,4.5
130.40384244736842,33.59258061052632,2023-12-10 20:54:00.233381,4.5
130.40378687894736,33.59255018421053,2023-12-10 20:54:05.233381,4.5
130.4037313105263,33.59251975789474,2023-12-10 20:54:10.233381,4.5
130.40367574210526,33.59248933157895,2023-12-10 20:54:15.233381,4.5
130.4036201736842,33.59245890526316,2023-12-10 20:54:20.233381,4.5
130.40356460526314,33.59242847894737,2023-12-10 20:54:25.233381,4.5
130.40350903684208,33.59239805263158,2023-12-10 20:54:30.233381,4.5
130.40345346842105,33.59236762631579,2023-12-10 20:54:35.233381,4.5
130.4033979,33.5923372,2023-12-10 20:54:40.233381,4.5
130.40333736,33.592325720000005,2023-12-10 20:54:45.233381,4.5
130.40327682,33.59231424,2023-12-10 20:54:50.233381,4.5
130.40321627999998,33.59230276,2023-12-10 20:54:55.233381,4.5
130.40315574,33.592291280000005,2023-12-10 20:55:00.233381,4.5
130.4030952,33.5922798,2023-12-10 20:55:05.233381,4.5
130.40303466,33.59226832,2023-12-10 20:55:10.233381,4.5
130.40297412,33.592256840000005,2023-12-10 20:55:15.233381,4.5
130.40291358,33.59224536,2023-12-10 20:55:20.233381,4.5
130.40285304,33.59223388,2023-12-10 20:55:25.233381,4.5
130.4027925,33.592222400000004,2023-12-10 20:55:30.233381,4.5
130.40273196,33.59221092,2023-12-10 20:55:35.233381,4.5
130.40267142000002,33.59219944,2023-12-10 20:55:40.233381,4.5
130.40261088,33.592187960000004,2023-12-10 20:55:45.233381,4.5
130.40255034,33.59217648,2023-12-10 20:55:50.233381,4.5
130.4024898,33.592165,2023-12-10 20:55:55.233381,4.5
130.40242516,33.59214868,2023-12-10 20:56:00.233381,4.5
130.40236052,33.59213236,2023-12-10 20:56:05.233381,4.5
130.40229588,33.59211604,2023-12-10 20:56:10.233381,4.5
130.40223124,33.59209972,2023-12-10 20:56:15.233381,4.5
130.4021666,33.5920834,2023-12-10 20:56:20.233381,4.5
130.4021064272727,33.592069654545455,2023-12-10 20:56:25.233381,4.5
130.40204625454544,33.59205590909091,2023-12-10 20:56:30.233381,4.5
130.40198608181817,33.592042163636364,2023-12-10 20:56:35.233381,4.5
130.4019259090909,33.59202841818182,2023-12-10 20:56:40.233381,4.5
130.40186573636362,33.592014672727274,2023-12-10 20:56:45.233381,4.5
130.40180556363637,33.59200092727273,2023-12-10 20:56:50.233381,4.5
130.4017453909091,33.59198718181818,2023-12-10 20:56:55.233381,4.5
130.40168521818183,33.59197343636364,2023-12-10 20:57:00.233381,4.5
130.40162504545455,33.59195969090909,2023-12-10 20:57:05.233381,4.5
130.40156487272728,33.59194594545455,2023-12-10 20:57:10.233381,4.5
130.4014525,33.591922,2023-12-10 20:57:15.233381,4.5
130.4013866125,33.591907475,2023-12-10 20:57:20.233381,4.5
130.401320725,33.59189295,2023-12-10 20:57:25.233381,4.5
130.4012548375,33.591878425,2023-12-10 20:57:30.233381,4.5
130.40118895,33.5918639,2023-12-10 20:57:35.233381,4.5
130.4011230625,33.591849375,2023-12-10 20:57:40.233381,4.5
130.401057175,33.59183485,2023-12-10 20:57:45.233381,4.5
130.4009912875,33.591820325,2023-12-10 20:57:50.233381,4.5
130.4008658,33.5918893,2023-12-10 20:57:55.233381,4.5
130.40080543076922,33.591876115384615,2023-12-10 20:58:00.233381,4.5
130.40074506153846,33.59186293076923,2023-12-10 20:58:05.233381,4.5
130.4006846923077,33.59184974615385,2023-12-10 20:58:10.233381,4.5
130.40062432307693,33.59183656153846,2023-12-10 20:58:15.233381,4.5
130.40056395384616,33.591823376923074,2023-12-10 20:58:20.233381,4.5
130.4005035846154,33.59181019230769,2023-12-10 20:58:25.233381,4.5
130.4004432153846,33.59179700769231,2023-12-10 20:58:30.233381,4.5
130.40038284615383,33.59178382307692,2023-12-10 20:58:35.233381,4.5
130.40032247692307,33.59177063846154,2023-12-10 20:58:40.233381,4.5
130.4002621076923,33.59175745384615,2023-12-10 20:58:45.233381,4.5
130.40020173846153,33.591744269230766,2023-12-10 20:58:50.233381,4.5
130.40014136923077,33.59173108461538,2023-12-10 20:58:55.233381,4.5
130.4000061,33.5917026,2023-12-10 20:59:00.233381,4.5
130.39994660625,33.59169684375,2023-12-10 20:59:05.233381,4.5
130.3998871125,33.591691087499996,2023-12-10 20:59:10.233381,4.5
130.39982761875,33.59168533125,2023-12-10 20:59:15.233381,4.5
130.399768125,33.591679575,2023-12-10 20:59:20.233381,4.5
130.39970863125,33.591673818749996,2023-12-10 20:59:25.233381,4.5
130.3996491375,33.5916680625,2023-12-10 20:59:30.233381,4.5
130.39958964375,33.59166230625,2023-12-10 20:59:35.233381,4.5
130.39953015,33.591656549999996,2023-12-10 20:59:40.233381,4.5
130.39947065625,33.59165079375,2023-12-10 20:59:45.233381,4.5
130.3994111625,33.5916450375,2023-12-10 20:59:50.233381,4.5
130.39935166875,33.59163928125,2023-12-10 20:59:55.233381,4.5
130.399292175,33.591633525,2023-12-10 21:00:00.233381,4.5
130.39923268125,33.59162776875,2023-12-10 21:00:05.233381,4.5
130.3991731875,33.591622012500004,2023-12-10 21:00:10.233381,4.5
130.39911369375,33.59161625625,2023-12-10 21:00:15.233381,4.5
130.3990542,33.5916105,2023-12-10 21:00:20.233381,4.5
130.39913845,33.5915605,2023-12-10 21:00:25.233381,4.5
130.3992358,33.591474,2023-12-10 21:00:30.233381,4.5
130.39916795000002,33.591458425,2023-12-10 21:00:35.233381,4.5
130.3991001,33.59144285,2023-12-10 21:00:40.233381,4.5
130.39903225,33.591427275,2023-12-10 21:00:45.233381,4.5
130.3989644,33.5914117,2023-12-10 21:00:50.233381,4.5
130.39892876250002,33.591496475,2023-12-10 21:00:55.233381,4.5
130.398893125,33.591581250000004,2023-12-10 21:01:00.233381,4.5
130.3988574875,33.591666025,2023-12-10 21:01:05.233381,4.5
130.39882185,33.5917508,2023-12-10 21:01:10.233381,4.5
130.3987862125,33.591835575,2023-12-10 21:01:15.233381,4.5
130.398750575,33.591920349999995,2023-12-10 21:01:20.233381,4.5
130.3987149375,33.592005125,2023-12-10 21:01:25.233381,4.5
130.3986793,33.5920899,2023-12-10 21:01:30.233381,4.5
130.3985601,33.5920587,2023-12-10 21:01:35.233381,4.5
130.39848756666666,33.592039766666666,2023-12-10 21:01:40.233381,4.5
130.39841503333335,33.592020833333336,2023-12-10 21:01:45.233381,4.5
130.3983425,33.5920019,2023-12-10 21:01:50.233381,4.5
